influencer_id,basis,rate,orders,total_payout
146391,post,1000,0,1000
146392,post,1000,0,1000
146393,post,1000,0,1000
146394,post,1000,0,1000
146395,order,50,0,0
146396,order,50,0,0
146397,post,1000,0,1000
146398,order,50,0,0
146399,order,50,0,0
146400,post,1000,0,1000
146401,post,1000,0,1000
146402,post,1000,0,1000
146403,post,1000,0,1000
146404,order,50,0,0
146405,post,1000,0,1000
146406,post,1000,0,1000
146407,post,1000,0,1000
146408,order,50,0,0
146409,order,50,0,0
146410,post,1000,0,1000
146411,order,50,0,0
146412,post,1000,0,1000
146413,post,1000,0,1000
146414,post,1000,0,1000
146415,post,1000,0,1000
146416,order,50,0,0
146417,order,50,0,0
146418,post,1000,0,1000
146419,post,1000,0,1000
146420,post,1000,0,1000
146421,post,1000,0,1000
146422,post,1000,0,1000
146423,post,1000,0,1000
146424,post,1000,0,1000
146425,order,50,0,0
146426,order,50,0,0
146427,post,1000,0,1000
146428,order,50,0,0
146429,order,50,0,0
146430,order,50,0,0
146431,order,50,0,0
146432,post,1000,0,1000
146433,order,50,0,0
146434,post,1000,0,1000
146435,post,1000,0,1000
146436,post,1000,0,1000
146437,post,1000,0,1000
146438,post,1000,0,1000
146439,order,50,0,0
146440,post,1000,0,1000
146441,post,1000,0,1000
146442,order,50,0,0
146443,order,50,0,0
146444,order,50,0,0
146445,order,50,0,0
146446,order,50,0,0
146447,post,1000,0,1000
146448,post,1000,0,1000
146449,order,50,0,0
146450,post,1000,0,1000
146451,order,50,0,0
146452,order,50,0,0
146453,order,50,0,0
146454,order,50,0,0
146455,post,1000,0,1000
146456,post,1000,0,1000
146457,order,50,0,0
146458,post,1000,0,1000
146459,post,1000,0,1000
146460,post,1000,0,1000
146461,order,50,0,0
146462,post,1000,0,1000
146463,post,1000,0,1000
146464,post,1000,0,1000
146465,order,50,0,0
146466,order,50,0,0
146467,post,1000,0,1000
146468,post,1000,0,1000
146469,order,50,0,0
146470,post,1000,0,1000
146471,post,1000,0,1000
146472,order,50,0,0
146473,post,1000,0,1000
146474,order,50,0,0
146475,order,50,0,0
146476,order,50,0,0
146477,post,1000,0,1000
146478,post,1000,0,1000
146479,post,1000,0,1000
146480,post,1000,0,1000
146481,post,1000,0,1000
146482,order,50,0,0
146483,order,50,0,0
146484,order,50,0,0
146485,post,1000,0,1000
146486,order,50,0,0
146487,post,1000,0,1000
146488,post,1000,0,1000
146489,post,1000,0,1000
146490,post,1000,0,1000
146491,post,1000,0,1000
146492,order,50,0,0
146493,post,1000,0,1000
146494,post,1000,0,1000
146495,post,1000,0,1000
146496,post,1000,0,1000
146497,order,50,0,0
146498,order,50,0,0
146499,order,50,0,0
146500,order,50,0,0
146501,post,1000,0,1000
146502,order,50,0,0
146503,post,1000,0,1000
146504,post,1000,0,1000
146505,post,1000,0,1000
146506,order,50,0,0
146507,post,1000,0,1000
146508,post,1000,0,1000
146509,order,50,0,0
146510,order,50,0,0
146511,post,1000,0,1000
146512,order,50,0,0
146513,post,1000,0,1000
146514,post,1000,0,1000
146515,post,1000,0,1000
146516,post,1000,0,1000
146517,post,1000,0,1000
146518,post,1000,0,1000
146519,post,1000,0,1000
146520,order,50,0,0
146521,order,50,0,0
146522,order,50,0,0
146523,post,1000,0,1000
146524,post,1000,0,1000
146525,post,1000,0,1000
146526,post,1000,0,1000
146527,post,1000,0,1000
146528,post,1000,0,1000
146529,post,1000,0,1000
146530,post,1000,0,1000
146531,order,50,0,0
146532,post,1000,0,1000
146533,post,1000,0,1000
146534,order,50,0,0
146535,post,1000,0,1000
146536,order,50,0,0
146537,order,50,0,0
146538,order,50,0,0
146539,order,50,0,0
146540,order,50,0,0
146541,post,1000,0,1000
146542,order,50,0,0
146543,post,1000,0,1000
146544,post,1000,0,1000
146545,post,1000,0,1000
146546,order,50,0,0
146547,post,1000,0,1000
146548,order,50,0,0
146549,post,1000,0,1000
146550,order,50,0,0
146551,post,1000,0,1000
146552,order,50,0,0
146553,post,1000,0,1000
146554,post,1000,0,1000
146555,post,1000,0,1000
146556,post,1000,0,1000
146557,post,1000,0,1000
146558,order,50,0,0
146559,order,50,0,0
146560,order,50,0,0
146561,order,50,0,0
146562,post,1000,0,1000
146563,order,50,0,0
146564,order,50,0,0
146565,order,50,0,0
146566,post,1000,0,1000
146567,post,1000,0,1000
146568,post,1000,0,1000
146569,post,1000,0,1000
146570,order,50,0,0
146571,post,1000,0,1000
146572,post,1000,0,1000
146573,order,50,0,0
146574,post,1000,0,1000
146575,post,1000,0,1000
146576,post,1000,0,1000
146577,order,50,0,0
146578,order,50,0,0
146579,order,50,0,0
146580,post,1000,0,1000
146581,post,1000,0,1000
146582,post,1000,0,1000
146583,post,1000,0,1000
146584,order,50,0,0
146585,order,50,0,0
146586,order,50,0,0
146587,post,1000,0,1000
146588,post,1000,0,1000
146589,order,50,0,0
146590,post,1000,0,1000
146591,order,50,0,0
146592,order,50,0,0
146593,order,50,0,0
146594,post,1000,0,1000
146595,post,1000,0,1000
146596,post,1000,0,1000
146597,post,1000,0,1000
146598,post,1000,0,1000
146599,post,1000,0,1000
146600,order,50,0,0
146601,post,1000,0,1000
146602,post,1000,0,1000
146603,post,1000,0,1000
146604,post,1000,0,1000
146605,post,1000,0,1000
146606,post,1000,0,1000
146607,post,1000,0,1000
146608,post,1000,0,1000
146609,order,50,0,0
146610,post,1000,0,1000
146611,post,1000,0,1000
146612,order,50,0,0
146613,post,1000,0,1000
146614,order,50,0,0
146615,post,1000,0,1000
146616,post,1000,0,1000
146617,order,50,0,0
146618,order,50,0,0
146619,order,50,0,0
146620,order,50,0,0
146621,post,1000,0,1000
146622,post,1000,0,1000
146623,post,1000,0,1000
146624,post,1000,0,1000
146625,post,1000,0,1000
146626,order,50,0,0
146627,post,1000,0,1000
146628,order,50,0,0
146629,post,1000,0,1000
146630,post,1000,0,1000
146631,order,50,0,0
146632,order,50,0,0
146633,post,1000,0,1000
146634,order,50,0,0
146635,post,1000,0,1000
146636,order,50,0,0
146637,post,1000,0,1000
146638,post,1000,0,1000
146639,post,1000,0,1000
146640,order,50,0,0
146641,post,1000,0,1000
146642,post,1000,0,1000
146643,post,1000,0,1000
146644,post,1000,0,1000
146645,post,1000,0,1000
146646,post,1000,0,1000
146647,order,50,0,0
146648,order,50,0,0
146649,order,50,0,0
146650,order,50,0,0
146651,post,1000,0,1000
146652,post,1000,0,1000
146653,order,50,0,0
146654,post,1000,0,1000
146655,post,1000,0,1000
146656,order,50,0,0
146657,order,50,0,0
146658,post,1000,0,1000
146659,order,50,0,0
146660,post,1000,0,1000
146661,post,1000,0,1000
146662,order,50,0,0
146663,post,1000,0,1000
146664,post,1000,0,1000
146665,post,1000,0,1000
146666,order,50,0,0
146667,order,50,0,0
146668,order,50,0,0
146669,post,1000,0,1000
146670,post,1000,0,1000
146671,post,1000,0,1000
146672,order,50,0,0
146673,order,50,0,0
146674,order,50,0,0
146675,order,50,0,0
146676,post,1000,0,1000
146677,order,50,0,0
146678,post,1000,0,1000
146679,post,1000,0,1000
146680,order,50,0,0
146681,order,50,0,0
146682,order,50,0,0
146683,order,50,0,0
146684,post,1000,0,1000
146685,post,1000,0,1000
146686,order,50,0,0
146687,order,50,0,0
146688,post,1000,0,1000
146689,post,1000,0,1000
146690,post,1000,0,1000
146691,post,1000,0,1000
146692,order,50,0,0
146693,post,1000,0,1000
146694,post,1000,0,1000
146695,post,1000,0,1000
146696,post,1000,0,1000
146697,order,50,0,0
146698,post,1000,0,1000
146699,order,50,0,0
146700,order,50,0,0
146701,order,50,0,0
146702,post,1000,0,1000
146703,order,50,0,0
146704,order,50,0,0
146705,post,1000,0,1000
146706,post,1000,0,1000
146707,post,1000,0,1000
146708,order,50,0,0
146709,order,50,0,0
146710,post,1000,0,1000
146711,order,50,0,0
146712,order,50,0,0
146713,post,1000,0,1000
146714,order,50,0,0
146715,post,1000,0,1000
146716,post,1000,0,1000
146717,order,50,0,0
146718,post,1000,0,1000
146719,order,50,0,0
146720,order,50,0,0
146721,order,50,0,0
146722,order,50,0,0
146723,post,1000,0,1000
146724,post,1000,0,1000
146725,post,1000,0,1000
146726,order,50,0,0
146727,order,50,0,0
146728,post,1000,0,1000
146729,post,1000,0,1000
146730,post,1000,0,1000
146731,post,1000,0,1000
146732,post,1000,0,1000
146733,order,50,0,0
146734,order,50,0,0
146735,post,1000,0,1000
146736,post,1000,0,1000
146737,order,50,0,0
146738,order,50,0,0
146739,post,1000,0,1000
146740,post,1000,0,1000
146741,post,1000,0,1000
146742,order,50,0,0
146743,post,1000,0,1000
146744,post,1000,0,1000
146745,post,1000,0,1000
146746,order,50,0,0
146747,post,1000,0,1000
146748,post,1000,0,1000
146749,post,1000,0,1000
146750,post,1000,0,1000
146751,order,50,0,0
146752,post,1000,0,1000
146753,order,50,0,0
146754,post,1000,0,1000
146755,post,1000,0,1000
146756,post,1000,0,1000
146757,order,50,0,0
146758,post,1000,0,1000
146759,order,50,0,0
146760,order,50,0,0
146761,post,1000,0,1000
146762,post,1000,0,1000
146763,post,1000,0,1000
146764,order,50,0,0
146765,order,50,0,0
146766,order,50,0,0
146767,order,50,0,0
146768,post,1000,0,1000
146769,order,50,0,0
146770,post,1000,0,1000
146771,order,50,0,0
146772,post,1000,0,1000
146773,order,50,0,0
146774,order,50,0,0
146775,post,1000,0,1000
146776,post,1000,0,1000
146777,post,1000,0,1000
146778,post,1000,0,1000
146779,post,1000,0,1000
146780,order,50,0,0
146781,order,50,0,0
146782,post,1000,0,1000
146783,order,50,0,0
146784,post,1000,0,1000
146785,order,50,0,0
146786,order,50,0,0
146787,post,1000,0,1000
146788,post,1000,0,1000
146789,order,50,0,0
146790,post,1000,0,1000
146791,order,50,0,0
146792,order,50,0,0
146793,order,50,0,0
146794,order,50,0,0
146795,order,50,0,0
146796,post,1000,0,1000
146797,post,1000,0,1000
146798,post,1000,0,1000
146799,post,1000,0,1000
146800,order,50,0,0
146801,post,1000,0,1000
146802,post,1000,0,1000
146803,order,50,0,0
146804,post,1000,0,1000
146805,order,50,0,0
146806,post,1000,0,1000
146807,order,50,0,0
146808,post,1000,0,1000
146809,order,50,0,0
146810,order,50,0,0
146811,order,50,0,0
146812,post,1000,0,1000
146813,post,1000,0,1000
146814,order,50,0,0
146815,post,1000,0,1000
146816,order,50,0,0
146817,order,50,0,0
146818,post,1000,0,1000
146819,post,1000,0,1000
146820,order,50,0,0
146821,order,50,0,0
146822,post,1000,0,1000
146823,post,1000,0,1000
146824,order,50,0,0
146825,post,1000,0,1000
146826,order,50,0,0
146827,post,1000,0,1000
146828,order,50,0,0
146829,order,50,0,0
146830,post,1000,0,1000
146831,order,50,0,0
146832,post,1000,0,1000
146833,post,1000,0,1000
146834,post,1000,0,1000
146835,post,1000,0,1000
146836,order,50,0,0
146837,order,50,0,0
146838,post,1000,0,1000
146839,post,1000,0,1000
146840,order,50,0,0
146841,order,50,0,0
146842,order,50,0,0
146843,post,1000,0,1000
146844,order,50,0,0
146845,post,1000,0,1000
146846,post,1000,0,1000
146847,post,1000,0,1000
146848,order,50,0,0
146849,post,1000,0,1000
146850,post,1000,0,1000
146851,post,1000,0,1000
146852,post,1000,0,1000
146853,order,50,0,0
146854,order,50,0,0
146855,order,50,0,0
146856,post,1000,0,1000
146857,order,50,0,0
146858,order,50,0,0
146859,order,50,0,0
146860,order,50,0,0
146861,order,50,0,0
146862,order,50,0,0
146863,order,50,0,0
146864,order,50,0,0
146865,post,1000,0,1000
146866,order,50,0,0
146867,order,50,0,0
146868,post,1000,0,1000
146869,post,1000,0,1000
146870,order,50,0,0
146871,order,50,0,0
146872,post,1000,0,1000
146873,post,1000,0,1000
146874,post,1000,0,1000
146875,order,50,0,0
146876,post,1000,0,1000
146877,post,1000,0,1000
146878,post,1000,0,1000
146879,post,1000,0,1000
146880,post,1000,0,1000
146881,post,1000,0,1000
146882,order,50,0,0
146883,post,1000,0,1000
146884,post,1000,0,1000
146885,post,1000,0,1000
146886,post,1000,0,1000
146887,post,1000,0,1000
146888,order,50,0,0
146889,post,1000,0,1000
146890,post,1000,0,1000
146891,order,50,0,0
146892,order,50,0,0
146893,order,50,0,0
146894,order,50,0,0
146895,order,50,0,0
146896,post,1000,0,1000
146897,post,1000,0,1000
146898,order,50,0,0
146899,order,50,0,0
146900,post,1000,0,1000
146901,order,50,0,0
146902,post,1000,0,1000
146903,post,1000,0,1000
146904,post,1000,0,1000
146905,post,1000,0,1000
146906,post,1000,0,1000
146907,order,50,0,0
146908,order,50,0,0
146909,post,1000,0,1000
146910,order,50,0,0
146911,order,50,0,0
146912,post,1000,0,1000
146913,post,1000,0,1000
146914,post,1000,0,1000
146915,post,1000,0,1000
146916,post,1000,0,1000
146917,post,1000,0,1000
146918,post,1000,0,1000
146919,order,50,0,0
146920,post,1000,0,1000
146921,order,50,0,0
146922,post,1000,0,1000
146923,post,1000,0,1000
146924,post,1000,0,1000
146925,post,1000,0,1000
146926,post,1000,0,1000
146927,post,1000,0,1000
146928,order,50,0,0
146929,post,1000,0,1000
146930,post,1000,0,1000
146931,post,1000,0,1000
146932,order,50,0,0
146933,post,1000,0,1000
146934,order,50,0,0
146935,order,50,0,0
146936,post,1000,0,1000
146937,order,50,0,0
146938,order,50,0,0
146939,order,50,0,0
146940,order,50,0,0
146941,post,1000,0,1000
146942,order,50,0,0
146943,post,1000,0,1000
146944,post,1000,0,1000
146945,post,1000,0,1000
146946,post,1000,0,1000
146947,order,50,0,0
146948,post,1000,0,1000
146949,order,50,0,0
146950,post,1000,0,1000
146951,post,1000,0,1000
146952,order,50,0,0
146953,post,1000,0,1000
146954,post,1000,0,1000
146955,post,1000,0,1000
146956,order,50,0,0
146957,order,50,0,0
146958,order,50,0,0
146959,post,1000,0,1000
146960,order,50,0,0
146961,post,1000,0,1000
146962,order,50,0,0
146963,post,1000,0,1000
146964,post,1000,0,1000
146965,post,1000,0,1000
146966,order,50,0,0
146967,post,1000,0,1000
146968,post,1000,0,1000
146969,order,50,0,0
146970,order,50,0,0
146971,post,1000,0,1000
146972,order,50,0,0
146973,order,50,0,0
146974,order,50,0,0
146975,post,1000,0,1000
146976,order,50,0,0
146977,order,50,0,0
146978,order,50,0,0
146979,order,50,0,0
146980,order,50,0,0
146981,order,50,0,0
146982,post,1000,0,1000
146983,post,1000,0,1000
146984,post,1000,0,1000
146985,post,1000,0,1000
146986,post,1000,0,1000
146987,order,50,0,0
146988,post,1000,0,1000
146989,order,50,0,0
146990,post,1000,0,1000
146991,post,1000,0,1000
146992,order,50,0,0
146993,order,50,0,0
146994,post,1000,0,1000
146995,post,1000,0,1000
146996,order,50,0,0
146997,post,1000,0,1000
146998,post,1000,0,1000
146999,post,1000,0,1000
147000,order,50,0,0
147001,post,1000,0,1000
147002,post,1000,0,1000
147003,post,1000,0,1000
147004,post,1000,0,1000
147005,post,1000,0,1000
147006,order,50,0,0
147007,post,1000,0,1000
147008,post,1000,0,1000
147009,post,1000,0,1000
147010,post,1000,0,1000
147011,order,50,0,0
147012,order,50,0,0
147013,order,50,0,0
147014,post,1000,0,1000
147015,post,1000,0,1000
147016,post,1000,0,1000
147017,post,1000,0,1000
147018,post,1000,0,1000
147019,order,50,0,0
147020,post,1000,0,1000
147021,order,50,0,0
147022,post,1000,0,1000
147023,post,1000,0,1000
147024,post,1000,0,1000
147025,post,1000,0,1000
147026,order,50,0,0
147027,post,1000,0,1000
147028,post,1000,0,1000
147029,order,50,0,0
147030,post,1000,0,1000
147031,post,1000,0,1000
147032,post,1000,0,1000
147033,post,1000,0,1000
147034,post,1000,0,1000
147035,order,50,0,0
147036,post,1000,0,1000
147037,order,50,0,0
147038,post,1000,0,1000
147039,post,1000,0,1000
147040,post,1000,0,1000
147041,order,50,0,0
147042,post,1000,0,1000
147043,order,50,0,0
147044,post,1000,0,1000
147045,order,50,0,0
147046,post,1000,0,1000
147047,post,1000,0,1000
147048,order,50,0,0
147049,order,50,0,0
147050,post,1000,0,1000
147051,post,1000,0,1000
147052,order,50,0,0
147053,order,50,0,0
147054,order,50,0,0
147055,order,50,0,0
147056,order,50,0,0
147057,order,50,0,0
147058,post,1000,0,1000
147059,order,50,0,0
147060,order,50,0,0
147061,post,1000,0,1000
147062,post,1000,0,1000
147063,order,50,0,0
147064,order,50,0,0
147065,order,50,0,0
147066,post,1000,0,1000
147067,post,1000,0,1000
147068,post,1000,0,1000
147069,post,1000,0,1000
147070,post,1000,0,1000
147071,order,50,0,0
147072,post,1000,0,1000
147073,order,50,0,0
147074,order,50,0,0
147075,post,1000,0,1000
147076,post,1000,0,1000
147077,order,50,0,0
147078,post,1000,0,1000
147079,order,50,0,0
147080,order,50,0,0
147081,post,1000,0,1000
147082,post,1000,0,1000
147083,post,1000,0,1000
147084,order,50,0,0
147085,post,1000,0,1000
147086,post,1000,0,1000
147087,order,50,0,0
147088,post,1000,0,1000
147089,order,50,0,0
147090,order,50,0,0
147091,post,1000,0,1000
147092,post,1000,0,1000
147093,post,1000,0,1000
147094,post,1000,0,1000
147095,order,50,0,0
147096,post,1000,0,1000
147097,post,1000,0,1000
147098,order,50,0,0
147099,order,50,0,0
147100,order,50,0,0
147101,order,50,0,0
147102,order,50,0,0
147103,post,1000,0,1000
147104,post,1000,0,1000
147105,order,50,0,0
147106,post,1000,0,1000
147107,order,50,0,0
147108,order,50,0,0
147109,order,50,0,0
147110,post,1000,0,1000
147111,order,50,0,0
147112,order,50,0,0
147113,order,50,0,0
147114,order,50,0,0
147115,order,50,0,0
147116,order,50,0,0
147117,post,1000,0,1000
147118,post,1000,0,1000
147119,post,1000,0,1000
147120,order,50,0,0
147121,order,50,0,0
147122,order,50,0,0
147123,order,50,0,0
147124,order,50,0,0
147125,order,50,0,0
147126,order,50,0,0
147127,post,1000,0,1000
147128,order,50,0,0
147129,order,50,0,0
147130,post,1000,0,1000
147131,order,50,0,0
147132,post,1000,0,1000
147133,order,50,0,0
147134,order,50,0,0
147135,post,1000,0,1000
147136,order,50,0,0
147137,post,1000,0,1000
147138,post,1000,0,1000
147139,order,50,0,0
147140,order,50,0,0
147141,post,1000,0,1000
147142,order,50,0,0
147143,order,50,0,0
147144,post,1000,0,1000
147145,post,1000,0,1000
147146,order,50,0,0
147147,order,50,0,0
147148,order,50,0,0
147149,order,50,0,0
147150,order,50,0,0
147151,post,1000,0,1000
147152,post,1000,0,1000
147153,post,1000,0,1000
147154,post,1000,0,1000
147155,order,50,0,0
147156,order,50,0,0
147157,order,50,0,0
147158,order,50,0,0
147159,order,50,0,0
147160,post,1000,0,1000
147161,order,50,0,0
147162,order,50,0,0
147163,post,1000,0,1000
147164,order,50,0,0
147165,order,50,0,0
147166,order,50,0,0
147167,order,50,0,0
147168,order,50,0,0
147169,order,50,0,0
147170,order,50,0,0
147171,post,1000,0,1000
147172,order,50,0,0
147173,order,50,0,0
147174,order,50,0,0
147175,order,50,0,0
147176,post,1000,0,1000
147177,post,1000,0,1000
147178,post,1000,0,1000
147179,post,1000,0,1000
147180,order,50,0,0
147181,order,50,0,0
147182,post,1000,0,1000
147183,order,50,0,0
147184,post,1000,0,1000
147185,order,50,0,0
147186,order,50,0,0
147187,post,1000,0,1000
147188,order,50,0,0
147189,post,1000,0,1000
147190,post,1000,0,1000
147191,order,50,0,0
147192,order,50,0,0
147193,post,1000,0,1000
147194,post,1000,0,1000
147195,post,1000,0,1000
147196,order,50,0,0
147197,post,1000,0,1000
147198,post,1000,0,1000
147199,post,1000,0,1000
147200,post,1000,0,1000
147201,post,1000,0,1000
147202,order,50,0,0
147203,order,50,0,0
147204,post,1000,0,1000
147205,order,50,0,0
147206,order,50,0,0
147207,order,50,0,0
147208,post,1000,0,1000
147209,post,1000,0,1000
147210,post,1000,0,1000
147211,order,50,0,0
147212,order,50,0,0
147213,order,50,0,0
147214,order,50,0,0
147215,post,1000,0,1000
147216,post,1000,0,1000
147217,post,1000,0,1000
147218,post,1000,0,1000
147219,order,50,0,0
147220,order,50,0,0
147221,post,1000,0,1000
147222,order,50,0,0
147223,order,50,0,0
147224,order,50,0,0
147225,post,1000,0,1000
147226,post,1000,0,1000
147227,post,1000,0,1000
147228,order,50,0,0
147229,order,50,0,0
147230,order,50,0,0
147231,order,50,0,0
147232,post,1000,0,1000
147233,post,1000,0,1000
147234,post,1000,0,1000
147235,order,50,0,0
147236,order,50,0,0
147237,post,1000,0,1000
147238,order,50,0,0
147239,order,50,0,0
147240,post,1000,0,1000
147241,order,50,0,0
147242,order,50,0,0
147243,post,1000,0,1000
147244,post,1000,0,1000
147245,order,50,0,0
147246,post,1000,0,1000
147247,post,1000,0,1000
147248,order,50,0,0
147249,post,1000,0,1000
147250,post,1000,0,1000
147251,post,1000,0,1000
147252,post,1000,0,1000
147253,post,1000,0,1000
147254,post,1000,0,1000
147255,post,1000,0,1000
147256,order,50,0,0
147257,order,50,0,0
147258,order,50,0,0
147259,order,50,0,0
147260,order,50,0,0
147261,order,50,0,0
147262,order,50,0,0
147263,post,1000,0,1000
147264,order,50,0,0
147265,post,1000,0,1000
147266,order,50,0,0
147267,order,50,0,0
147268,order,50,0,0
147269,post,1000,0,1000
147270,order,50,0,0
147271,post,1000,0,1000
147272,post,1000,0,1000
147273,order,50,0,0
147274,post,1000,0,1000
147275,order,50,0,0
147276,post,1000,0,1000
147277,post,1000,0,1000
147278,order,50,0,0
147279,post,1000,0,1000
147280,post,1000,0,1000
147281,post,1000,0,1000
147282,post,1000,0,1000
147283,post,1000,0,1000
147284,post,1000,0,1000
147285,post,1000,0,1000
147286,order,50,0,0
147287,post,1000,0,1000
147288,order,50,0,0
147289,post,1000,0,1000
147290,post,1000,0,1000
147291,post,1000,0,1000
147292,post,1000,0,1000
147293,order,50,0,0
147294,order,50,0,0
147295,post,1000,0,1000
147296,order,50,0,0
147297,post,1000,0,1000
147298,post,1000,0,1000
147299,order,50,0,0
147300,post,1000,0,1000
147301,order,50,0,0
147302,order,50,0,0
147303,order,50,0,0
147304,post,1000,0,1000
147305,post,1000,0,1000
147306,order,50,0,0
147307,order,50,0,0
147308,post,1000,0,1000
147309,post,1000,0,1000
147310,post,1000,0,1000
147311,order,50,0,0
147312,post,1000,0,1000
147313,post,1000,0,1000
147314,post,1000,0,1000
147315,post,1000,0,1000
147316,post,1000,0,1000
147317,post,1000,0,1000
147318,order,50,0,0
147319,post,1000,0,1000
147320,order,50,0,0
147321,post,1000,0,1000
147322,order,50,0,0
147323,post,1000,0,1000
147324,order,50,0,0
147325,order,50,0,0
147326,post,1000,0,1000
147327,order,50,0,0
147328,post,1000,0,1000
147329,post,1000,0,1000
147330,order,50,0,0
147331,order,50,0,0
147332,order,50,0,0
147333,post,1000,0,1000
147334,post,1000,0,1000
147335,order,50,0,0
147336,post,1000,0,1000
147337,post,1000,0,1000
147338,post,1000,0,1000
147339,post,1000,0,1000
147340,post,1000,0,1000
147341,post,1000,0,1000
147342,post,1000,0,1000
147343,order,50,0,0
147344,post,1000,0,1000
147345,post,1000,0,1000
147346,post,1000,0,1000
147347,order,50,0,0
147348,order,50,0,0
147349,post,1000,0,1000
147350,order,50,0,0
147351,order,50,0,0
147352,order,50,0,0
147353,order,50,0,0
147354,order,50,0,0
147355,order,50,0,0
147356,post,1000,0,1000
147357,post,1000,0,1000
147358,post,1000,0,1000
147359,order,50,0,0
147360,post,1000,0,1000
147361,order,50,0,0
147362,post,1000,0,1000
147363,post,1000,0,1000
147364,post,1000,0,1000
147365,post,1000,0,1000
147366,post,1000,0,1000
147367,order,50,0,0
147368,post,1000,0,1000
147369,post,1000,0,1000
147370,order,50,0,0
147371,order,50,0,0
147372,post,1000,0,1000
147373,post,1000,0,1000
147374,order,50,0,0
147375,order,50,0,0
147376,order,50,0,0
147377,post,1000,0,1000
147378,order,50,0,0
147379,post,1000,0,1000
147380,post,1000,0,1000
147381,order,50,0,0
147382,order,50,0,0
147383,post,1000,0,1000
147384,post,1000,0,1000
147385,order,50,0,0
147386,order,50,0,0
147387,order,50,0,0
147388,order,50,0,0
147389,post,1000,0,1000
147390,post,1000,0,1000
147391,order,50,0,0
147392,post,1000,0,1000
147393,order,50,0,0
147394,post,1000,0,1000
147395,order,50,0,0
147396,post,1000,0,1000
147397,order,50,0,0
147398,post,1000,0,1000
147399,post,1000,0,1000
147400,order,50,0,0
147401,order,50,0,0
147402,order,50,0,0
147403,order,50,0,0
147404,post,1000,0,1000
147405,post,1000,0,1000
147406,order,50,0,0
147407,post,1000,0,1000
147408,post,1000,0,1000
147409,post,1000,0,1000
147410,order,50,0,0
147411,post,1000,0,1000
147412,post,1000,0,1000
147413,order,50,0,0
147414,post,1000,0,1000
147415,order,50,0,0
147416,post,1000,0,1000
147417,post,1000,0,1000
147418,order,50,0,0
147419,post,1000,0,1000
147420,post,1000,0,1000
147421,order,50,0,0
147422,order,50,0,0
147423,order,50,0,0
147424,order,50,0,0
147425,order,50,0,0
147426,post,1000,0,1000
147427,post,1000,0,1000
147428,order,50,0,0
147429,post,1000,0,1000
147430,order,50,0,0
147431,post,1000,0,1000
147432,post,1000,0,1000
147433,post,1000,0,1000
147434,order,50,0,0
147435,post,1000,0,1000
147436,post,1000,0,1000
147437,order,50,0,0
147438,order,50,0,0
147439,order,50,0,0
147440,order,50,0,0
147441,post,1000,0,1000
147442,post,1000,0,1000
147443,post,1000,0,1000
147444,post,1000,0,1000
147445,post,1000,0,1000
147446,order,50,0,0
147447,post,1000,0,1000
147448,order,50,0,0
147449,order,50,0,0
147450,post,1000,0,1000
147451,order,50,0,0
147452,order,50,0,0
147453,post,1000,0,1000
147454,post,1000,0,1000
147455,order,50,0,0
147456,order,50,0,0
147457,order,50,0,0
147458,post,1000,0,1000
147459,order,50,0,0
147460,post,1000,0,1000
147461,order,50,0,0
147462,post,1000,0,1000
147463,post,1000,0,1000
147464,order,50,0,0
147465,post,1000,0,1000
147466,post,1000,0,1000
147467,order,50,0,0
147468,order,50,0,0
147469,order,50,0,0
147470,order,50,0,0
147471,post,1000,0,1000
147472,order,50,0,0
147473,order,50,0,0
147474,order,50,0,0
147475,post,1000,0,1000
147476,post,1000,0,1000
147477,post,1000,0,1000
147478,order,50,0,0
147479,post,1000,0,1000
147480,order,50,0,0
147481,order,50,0,0
147482,post,1000,0,1000
147483,order,50,0,0
147484,order,50,0,0
147485,order,50,0,0
147486,order,50,0,0
147487,post,1000,0,1000
147488,post,1000,0,1000
147489,post,1000,0,1000
147490,order,50,0,0
147491,post,1000,0,1000
147492,order,50,0,0
147493,post,1000,0,1000
147494,post,1000,0,1000
147495,order,50,0,0
147496,order,50,0,0
147497,post,1000,0,1000
147498,post,1000,0,1000
147499,post,1000,0,1000
147500,post,1000,0,1000
147501,order,50,0,0
147502,post,1000,0,1000
147503,post,1000,0,1000
147504,post,1000,0,1000
147505,post,1000,0,1000
147506,post,1000,0,1000
147507,order,50,0,0
147508,post,1000,0,1000
147509,order,50,0,0
147510,post,1000,0,1000
147511,order,50,0,0
147512,order,50,0,0
147513,order,50,0,0
147514,post,1000,0,1000
147515,post,1000,0,1000
147516,post,1000,0,1000
147517,post,1000,0,1000
147518,order,50,0,0
147519,post,1000,0,1000
147520,order,50,0,0
147521,post,1000,0,1000
147522,post,1000,0,1000
147523,order,50,0,0
147524,order,50,0,0
147525,order,50,0,0
147526,order,50,0,0
147527,post,1000,0,1000
147528,post,1000,0,1000
147529,post,1000,0,1000
147530,post,1000,0,1000
147531,post,1000,0,1000
147532,order,50,0,0
147533,order,50,0,0
147534,post,1000,0,1000
147535,order,50,0,0
147536,post,1000,0,1000
147537,post,1000,0,1000
147538,post,1000,0,1000
147539,post,1000,0,1000
147540,post,1000,0,1000
147541,order,50,0,0
147542,order,50,0,0
147543,post,1000,0,1000
147544,order,50,0,0
147545,post,1000,0,1000
147546,order,50,0,0
